session_id,user_id,channel,language,total_duration_sec,total_turns,final_outcome,is_completed,is_abandoned,is_transferred,transfer_reason,session_date,session_month
S2767,U1223,voice,KINYARWANDA,34,13,completed,1,0,0,,"January 29, 2025","January 1, 2025"
S2768,U1319,voice,KINYARWANDA,9,11,completed,1,0,0,user_request,"January 17, 2025","January 1, 2025"
S2769,U1361,voice,KINYARWANDA,72,10,transferred,0,0,1,user_request,"April 27, 2025","April 1, 2025"
S2770,U1353,voice,KINYARWANDA,80,5,completed,1,0,0,user_request,"March 1, 2025","March 1, 2025"
S2771,U1490,voice,KINYARWANDA,21,5,abandoned,0,1,0,repeated_errors,"January 22, 2025","January 1, 2025"
S2772,U1472,voice,KINYARWANDA,71,4,completed,1,0,0,repeated_errors,"January 24, 2025","January 1, 2025"
S2773,U1009,voice,KINYARWANDA,89,7,completed,1,0,0,,"March 22, 2025","March 1, 2025"
S2774,U1404,voice,KINYARWANDA,116,14,completed,1,0,0,repeated_errors,"March 26, 2025","March 1, 2025"
S2775,U1383,voice,KINYARWANDA,147,6,completed,1,0,0,,"February 20, 2025","February 1, 2025"
S2776,U1301,voice,KINYARWANDA,179,9,abandoned,0,1,0,repeated_errors,"February 19, 2025","February 1, 2025"
S2777,U1230,voice,KINYARWANDA,53,6,transferred,0,0,1,user_request,"January 11, 2025","January 1, 2025"
S2778,U1218,voice,KINYARWANDA,56,11,completed,1,0,0,,"February 25, 2025","February 1, 2025"
S2779,U1410,voice,KINYARWANDA,37,14,abandoned,0,1,0,,"March 12, 2025","March 1, 2025"
S2780,U1065,voice,KINYARWANDA,87,14,completed,1,0,0,,"February 11, 2025","February 1, 2025"
S2781,U1424,voice,KINYARWANDA,82,4,completed,1,0,0,repeated_errors,"February 8, 2025","February 1, 2025"
S2782,U1111,voice,KINYARWANDA,6,13,completed,1,0,0,repeated_errors,"March 10, 2025","March 1, 2025"
S2783,U1012,voice,KINYARWANDA,27,8,transferred,0,0,1,user_request,"April 18, 2025","April 1, 2025"
S2784,U1392,voice,KINYARWANDA,92,9,abandoned,0,1,0,,"February 17, 2025","February 1, 2025"
S2785,U1499,voice,KINYARWANDA,115,6,abandoned,0,1,0,user_request,"February 26, 2025","February 1, 2025"
S2786,U1419,voice,KINYARWANDA,38,8,abandoned,0,1,0,repeated_errors,"January 21, 2025","January 1, 2025"
S2787,U1085,voice,KINYARWANDA,192,9,abandoned,0,1,0,user_request,"March 23, 2025","March 1, 2025"
S2788,U1233,voice,KINYARWANDA,213,6,transferred,0,0,1,,"April 9, 2025","April 1, 2025"
S2789,U1089,voice,KINYARWANDA,61,10,abandoned,0,1,0,,"January 20, 2025","January 1, 2025"
S2790,U1313,voice,KINYARWANDA,83,11,transferred,0,0,1,repeated_errors,"January 15, 2025","January 1, 2025"
S2791,U1053,voice,KINYARWANDA,91,3,completed,1,0,0,repeated_errors,"March 10, 2025","March 1, 2025"
S2792,U1011,voice,KINYARWANDA,122,9,completed,1,0,0,system,"March 18, 2025","March 1, 2025"
S2793,U1208,voice,KINYARWANDA,88,11,completed,1,0,0,,"February 20, 2025","February 1, 2025"
S2794,U1461,voice,KINYARWANDA,98,14,completed,1,0,0,,"March 17, 2025","March 1, 2025"
S2795,U1013,voice,KINYARWANDA,36,12,abandoned,0,1,0,system,"March 3, 2025","March 1, 2025"
S2796,U1120,voice,KINYARWANDA,49,7,completed,1,0,0,,"April 29, 2025","April 1, 2025"
S2797,U1417,voice,KINYARWANDA,90,14,abandoned,0,1,0,repeated_errors,"March 26, 2025","March 1, 2025"
S2798,U1436,voice,KINYARWANDA,101,4,completed,1,0,0,,"February 6, 2025","February 1, 2025"
S2799,U1376,voice,KINYARWANDA,276,12,completed,1,0,0,,"January 6, 2025","January 1, 2025"
S2800,U1019,voice,KINYARWANDA,135,8,completed,1,0,0,user_request,"March 12, 2025","March 1, 2025"
S2801,U1074,voice,KINYARWANDA,34,14,transferred,0,0,1,repeated_errors,"January 26, 2025","January 1, 2025"
S2802,U1399,voice,KINYARWANDA,77,14,completed,1,0,0,,"April 16, 2025","April 1, 2025"
S2803,U1242,voice,KINYARWANDA,73,9,completed,1,0,0,,"April 22, 2025","April 1, 2025"
S2804,U1222,voice,KINYARWANDA,84,4,abandoned,0,1,0,user_request,"January 8, 2025","January 1, 2025"
S2805,U1069,voice,KINYARWANDA,111,4,abandoned,0,1,0,,"March 14, 2025","March 1, 2025"
S2806,U1311,voice,KINYARWANDA,65,12,completed,1,0,0,user_request,"April 1, 2025","April 1, 2025"
S2807,U1210,voice,KINYARWANDA,226,14,completed,1,0,0,,"January 4, 2025","January 1, 2025"
S2808,U1100,voice,KINYARWANDA,31,12,completed,1,0,0,repeated_errors,"January 21, 2025","January 1, 2025"
S2809,U1185,voice,KINYARWANDA,90,3,transferred,0,0,1,system,"January 31, 2025","January 1, 2025"
S2810,U1131,voice,KINYARWANDA,308,6,completed,1,0,0,repeated_errors,"January 21, 2025","January 1, 2025"
S2811,U1110,voice,KINYARWANDA,57,9,completed,1,0,0,,"April 14, 2025","April 1, 2025"
S2812,U1380,voice,KINYARWANDA,58,11,completed,1,0,0,repeated_errors,"January 25, 2025","January 1, 2025"
S2813,U1131,voice,KINYARWANDA,295,5,completed,1,0,0,,"April 13, 2025","April 1, 2025"
S2814,U1019,voice,KINYARWANDA,128,14,abandoned,0,1,0,,"January 15, 2025","January 1, 2025"
S2815,U1393,voice,KINYARWANDA,94,13,completed,1,0,0,system,"April 27, 2025","April 1, 2025"
S2816,U1023,voice,KINYARWANDA,93,9,completed,1,0,0,user_request,"February 4, 2025","February 1, 2025"
S2817,U1226,voice,KINYARWANDA,209,9,completed,1,0,0,repeated_errors,"February 18, 2025","February 1, 2025"
S2818,U1153,voice,KINYARWANDA,61,9,completed,1,0,0,,"February 12, 2025","February 1, 2025"
S2819,U1292,voice,KINYARWANDA,29,4,completed,1,0,0,,"February 10, 2025","February 1, 2025"
S2820,U1229,voice,KINYARWANDA,31,8,abandoned,0,1,0,,"February 6, 2025","February 1, 2025"
S2821,U1468,voice,KINYARWANDA,125,4,abandoned,0,1,0,repeated_errors,"February 26, 2025","February 1, 2025"
S2822,U1309,voice,KINYARWANDA,49,8,transferred,0,0,1,user_request,"February 11, 2025","February 1, 2025"
S2823,U1487,voice,KINYARWANDA,111,12,transferred,0,0,1,,"February 16, 2025","February 1, 2025"
S2824,U1358,voice,KINYARWANDA,35,5,abandoned,0,1,0,user_request,"April 2, 2025","April 1, 2025"
S2825,U1404,voice,KINYARWANDA,140,4,completed,1,0,0,,"March 2, 2025","March 1, 2025"
S2826,U1201,voice,KINYARWANDA,363,14,abandoned,0,1,0,,"January 14, 2025","January 1, 2025"
S2827,U1037,voice,KINYARWANDA,120,8,abandoned,0,1,0,,"March 9, 2025","March 1, 2025"
S2828,U1429,voice,KINYARWANDA,1,4,abandoned,0,1,0,,"February 22, 2025","February 1, 2025"
S2829,U1259,voice,KINYARWANDA,230,7,completed,1,0,0,,"March 25, 2025","March 1, 2025"
S2830,U1187,voice,KINYARWANDA,54,4,completed,1,0,0,system,"February 3, 2025","February 1, 2025"
S2831,U1056,voice,KINYARWANDA,18,5,abandoned,0,1,0,,"March 17, 2025","March 1, 2025"
S2832,U1428,voice,KINYARWANDA,10,5,abandoned,0,1,0,system,"April 7, 2025","April 1, 2025"
S2833,U1019,voice,KINYARWANDA,390,8,transferred,0,0,1,,"January 24, 2025","January 1, 2025"
S2834,U1272,voice,KINYARWANDA,100,8,completed,1,0,0,system,"January 20, 2025","January 1, 2025"
S2835,U1118,voice,KINYARWANDA,57,12,completed,1,0,0,repeated_errors,"March 10, 2025","March 1, 2025"
S2836,U1070,voice,KINYARWANDA,72,5,completed,1,0,0,system,"April 12, 2025","April 1, 2025"
S2837,U1003,voice,KINYARWANDA,18,5,abandoned,0,1,0,,"January 30, 2025","January 1, 2025"
S2838,U1220,voice,KINYARWANDA,112,14,completed,1,0,0,repeated_errors,"March 29, 2025","March 1, 2025"
S2839,U1013,voice,KINYARWANDA,149,3,completed,1,0,0,system,"April 17, 2025","April 1, 2025"
S2840,U1002,voice,KINYARWANDA,36,9,transferred,0,0,1,,"April 14, 2025","April 1, 2025"
S2841,U1215,voice,KINYARWANDA,123,10,completed,1,0,0,,"January 7, 2025","January 1, 2025"
S2842,U1228,voice,KINYARWANDA,444,4,abandoned,0,1,0,,"February 5, 2025","February 1, 2025"
S2843,U1335,voice,KINYARWANDA,162,6,completed,1,0,0,system,"February 7, 2025","February 1, 2025"
S2844,U1185,voice,KINYARWANDA,95,12,abandoned,0,1,0,,"March 21, 2025","March 1, 2025"
S2845,U1054,voice,KINYARWANDA,30,9,abandoned,0,1,0,,"February 21, 2025","February 1, 2025"
S2846,U1499,voice,KINYARWANDA,171,10,transferred,0,0,1,,"January 15, 2025","January 1, 2025"
S2847,U1387,voice,KINYARWANDA,131,3,transferred,0,0,1,,"February 15, 2025","February 1, 2025"
S2848,U1375,voice,KINYARWANDA,55,6,completed,1,0,0,user_request,"January 23, 2025","January 1, 2025"
S2849,U1253,voice,KINYARWANDA,131,8,completed,1,0,0,,"January 12, 2025","January 1, 2025"
S2850,U1023,voice,KINYARWANDA,31,5,completed,1,0,0,repeated_errors,"April 3, 2025","April 1, 2025"
S2851,U1161,voice,KINYARWANDA,106,7,abandoned,0,1,0,system,"February 13, 2025","February 1, 2025"
S2852,U1157,voice,KINYARWANDA,78,12,transferred,0,0,1,,"April 22, 2025","April 1, 2025"
S2853,U1081,voice,KINYARWANDA,271,11,completed,1,0,0,repeated_errors,"January 15, 2025","January 1, 2025"
S2854,U1402,voice,KINYARWANDA,92,13,abandoned,0,1,0,,"April 3, 2025","April 1, 2025"
S2855,U1158,voice,KINYARWANDA,403,5,completed,1,0,0,repeated_errors,"April 19, 2025","April 1, 2025"
S2856,U1187,voice,KINYARWANDA,90,7,abandoned,0,1,0,,"April 17, 2025","April 1, 2025"
S2857,U1059,voice,KINYARWANDA,132,10,transferred,0,0,1,repeated_errors,"February 18, 2025","February 1, 2025"
S2858,U1402,voice,KINYARWANDA,235,8,completed,1,0,0,,"January 21, 2025","January 1, 2025"
S2859,U1304,voice,KINYARWANDA,166,6,completed,1,0,0,,"January 15, 2025","January 1, 2025"
S2860,U1318,voice,KINYARWANDA,9,10,completed,1,0,0,repeated_errors,"January 14, 2025","January 1, 2025"
S2861,U1365,voice,KINYARWANDA,132,13,abandoned,0,1,0,,"February 11, 2025","February 1, 2025"
S2862,U1210,voice,KINYARWANDA,126,5,completed,1,0,0,repeated_errors,"April 18, 2025","April 1, 2025"
S2863,U1405,voice,KINYARWANDA,20,5,completed,1,0,0,,"March 21, 2025","March 1, 2025"
S2864,U1151,voice,KINYARWANDA,184,6,completed,1,0,0,repeated_errors,"January 15, 2025","January 1, 2025"
S2865,U1108,voice,KINYARWANDA,21,11,completed,1,0,0,,"April 16, 2025","April 1, 2025"
S2866,U1075,voice,KINYARWANDA,144,7,completed,1,0,0,repeated_errors,"March 4, 2025","March 1, 2025"
S2867,U1029,voice,KINYARWANDA,83,10,abandoned,0,1,0,,"March 9, 2025","March 1, 2025"
S2868,U1313,voice,KINYARWANDA,148,8,completed,1,0,0,,"January 27, 2025","January 1, 2025"
S2869,U1485,voice,KINYARWANDA,106,5,abandoned,0,1,0,,"March 28, 2025","March 1, 2025"
S2870,U1116,voice,KINYARWANDA,84,10,abandoned,0,1,0,repeated_errors,"April 3, 2025","April 1, 2025"
S2871,U1414,voice,KINYARWANDA,93,14,completed,1,0,0,,"April 15, 2025","April 1, 2025"
S2872,U1355,voice,KINYARWANDA,27,11,completed,1,0,0,user_request,"February 22, 2025","February 1, 2025"
S2873,U1191,voice,KINYARWANDA,189,10,abandoned,0,1,0,user_request,"February 21, 2025","February 1, 2025"
S2874,U1018,voice,KINYARWANDA,34,6,transferred,0,0,1,,"March 4, 2025","March 1, 2025"
S2875,U1431,voice,KINYARWANDA,114,13,completed,1,0,0,repeated_errors,"March 14, 2025","March 1, 2025"
S2876,U1172,voice,KINYARWANDA,109,8,completed,1,0,0,,"February 22, 2025","February 1, 2025"
S2877,U1227,voice,KINYARWANDA,190,3,completed,1,0,0,,"February 26, 2025","February 1, 2025"
S2878,U1349,voice,KINYARWANDA,63,6,abandoned,0,1,0,repeated_errors,"April 30, 2025","April 1, 2025"
S2879,U1182,voice,KINYARWANDA,27,10,completed,1,0,0,repeated_errors,"February 21, 2025","February 1, 2025"
S2880,U1112,voice,KINYARWANDA,95,3,completed,1,0,0,repeated_errors,"April 17, 2025","April 1, 2025"
S2881,U1182,voice,KINYARWANDA,127,5,abandoned,0,1,0,,"February 12, 2025","February 1, 2025"
S2882,U1480,voice,KINYARWANDA,93,3,abandoned,0,1,0,,"January 7, 2025","January 1, 2025"
S2883,U1145,voice,KINYARWANDA,196,11,completed,1,0,0,,"April 27, 2025","April 1, 2025"
S2884,U1318,voice,KINYARWANDA,90,4,completed,1,0,0,repeated_errors,"February 11, 2025","February 1, 2025"
S2885,U1115,voice,KINYARWANDA,11,11,abandoned,0,1,0,,"January 4, 2025","January 1, 2025"
S2886,U1112,voice,KINYARWANDA,41,6,completed,1,0,0,repeated_errors,"March 10, 2025","March 1, 2025"
S2887,U1250,voice,KINYARWANDA,255,4,completed,1,0,0,,"January 5, 2025","January 1, 2025"
S2888,U1475,voice,KINYARWANDA,115,6,transferred,0,0,1,,"March 16, 2025","March 1, 2025"
S2889,U1250,voice,KINYARWANDA,41,14,completed,1,0,0,,"April 15, 2025","April 1, 2025"
S2890,U1302,voice,KINYARWANDA,109,13,abandoned,0,1,0,,"April 2, 2025","April 1, 2025"
S2891,U1458,voice,KINYARWANDA,87,13,transferred,0,0,1,,"March 21, 2025","March 1, 2025"
S2892,U1312,voice,KINYARWANDA,93,12,completed,1,0,0,user_request,"February 10, 2025","February 1, 2025"
S2893,U1117,voice,KINYARWANDA,12,8,completed,1,0,0,user_request,"April 28, 2025","April 1, 2025"
S2894,U1300,voice,KINYARWANDA,123,13,abandoned,0,1,0,,"April 4, 2025","April 1, 2025"
S2895,U1160,voice,KINYARWANDA,22,9,transferred,0,0,1,,"January 4, 2025","January 1, 2025"
S2896,U1400,voice,KINYARWANDA,38,5,transferred,0,0,1,,"January 2, 2025","January 1, 2025"
S2897,U1197,voice,KINYARWANDA,42,5,abandoned,0,1,0,user_request,"April 20, 2025","April 1, 2025"
S2898,U1259,voice,KINYARWANDA,52,14,completed,1,0,0,,"March 8, 2025","March 1, 2025"
S2899,U1147,voice,KINYARWANDA,96,12,abandoned,0,1,0,system,"April 24, 2025","April 1, 2025"
S2900,U1239,voice,KINYARWANDA,103,14,completed,1,0,0,,"January 21, 2025","January 1, 2025"
S2901,U1046,voice,KINYARWANDA,170,10,completed,1,0,0,,"March 11, 2025","March 1, 2025"
S2902,U1474,voice,KINYARWANDA,296,7,completed,1,0,0,system,"February 12, 2025","February 1, 2025"
S2903,U1398,voice,KINYARWANDA,210,6,completed,1,0,0,,"April 27, 2025","April 1, 2025"
S2904,U1197,voice,KINYARWANDA,36,9,abandoned,0,1,0,repeated_errors,"March 23, 2025","March 1, 2025"
S2905,U1046,voice,KINYARWANDA,110,9,completed,1,0,0,,"April 18, 2025","April 1, 2025"
S2906,U1077,voice,KINYARWANDA,200,11,completed,1,0,0,,"March 10, 2025","March 1, 2025"
S2907,U1123,voice,KINYARWANDA,169,11,completed,1,0,0,,"January 9, 2025","January 1, 2025"
S2908,U1074,voice,KINYARWANDA,302,7,transferred,0,0,1,repeated_errors,"March 25, 2025","March 1, 2025"
S2909,U1358,voice,KINYARWANDA,118,14,abandoned,0,1,0,repeated_errors,"January 28, 2025","January 1, 2025"
S2910,U1136,voice,KINYARWANDA,65,10,completed,1,0,0,,"January 26, 2025","January 1, 2025"
S2911,U1089,voice,KINYARWANDA,183,12,completed,1,0,0,system,"March 23, 2025","March 1, 2025"
S2912,U1399,voice,KINYARWANDA,116,3,completed,1,0,0,,"March 24, 2025","March 1, 2025"
S2913,U1324,voice,KINYARWANDA,143,11,transferred,0,0,1,,"January 3, 2025","January 1, 2025"
S2914,U1499,voice,KINYARWANDA,257,10,abandoned,0,1,0,,"March 14, 2025","March 1, 2025"
S2915,U1060,voice,KINYARWANDA,120,8,completed,1,0,0,,"April 10, 2025","April 1, 2025"
S2916,U1137,voice,KINYARWANDA,207,5,abandoned,0,1,0,,"April 5, 2025","April 1, 2025"
S2917,U1049,voice,KINYARWANDA,64,5,completed,1,0,0,system,"February 18, 2025","February 1, 2025"
S2918,U1258,voice,KINYARWANDA,41,10,abandoned,0,1,0,,"January 17, 2025","January 1, 2025"
S2919,U1460,voice,KINYARWANDA,99,7,completed,1,0,0,,"March 4, 2025","March 1, 2025"
S2920,U1106,voice,KINYARWANDA,89,12,completed,1,0,0,,"February 24, 2025","February 1, 2025"
S2921,U1112,voice,KINYARWANDA,206,13,completed,1,0,0,repeated_errors,"January 23, 2025","January 1, 2025"
S2922,U1349,voice,KINYARWANDA,268,9,completed,1,0,0,user_request,"February 3, 2025","February 1, 2025"
S2923,U1253,voice,KINYARWANDA,264,7,transferred,0,0,1,,"April 15, 2025","April 1, 2025"
S2924,U1117,voice,KINYARWANDA,7,10,completed,1,0,0,,"April 15, 2025","April 1, 2025"
S2925,U1492,voice,KINYARWANDA,33,12,transferred,0,0,1,,"March 10, 2025","March 1, 2025"
S2926,U1197,voice,KINYARWANDA,64,12,abandoned,0,1,0,,"January 15, 2025","January 1, 2025"
S2927,U1336,voice,KINYARWANDA,66,6,completed,1,0,0,,"February 16, 2025","February 1, 2025"
S2928,U1364,voice,KINYARWANDA,48,4,completed,1,0,0,,"January 3, 2025","January 1, 2025"
S2929,U1050,voice,KINYARWANDA,65,5,completed,1,0,0,,"March 24, 2025","March 1, 2025"
S2930,U1244,voice,KINYARWANDA,267,10,abandoned,0,1,0,,"January 28, 2025","January 1, 2025"
S2931,U1402,voice,KINYARWANDA,188,13,completed,1,0,0,,"January 3, 2025","January 1, 2025"
S2932,U1425,voice,KINYARWANDA,51,9,completed,1,0,0,system,"April 12, 2025","April 1, 2025"
S2933,U1034,voice,KINYARWANDA,81,4,completed,1,0,0,system,"January 4, 2025","January 1, 2025"
S2934,U1301,voice,KINYARWANDA,122,8,abandoned,0,1,0,repeated_errors,"March 29, 2025","March 1, 2025"
S2935,U1409,voice,KINYARWANDA,14,11,completed,1,0,0,,"January 31, 2025","January 1, 2025"
S2936,U1498,voice,KINYARWANDA,80,6,completed,1,0,0,,"February 14, 2025","February 1, 2025"
S2937,U1068,voice,KINYARWANDA,79,11,completed,1,0,0,,"February 28, 2025","February 1, 2025"
S2938,U1348,voice,KINYARWANDA,76,4,completed,1,0,0,repeated_errors,"February 14, 2025","February 1, 2025"
S2939,U1319,voice,KINYARWANDA,191,4,abandoned,0,1,0,,"March 16, 2025","March 1, 2025"
S2940,U1420,voice,KINYARWANDA,76,11,completed,1,0,0,user_request,"February 6, 2025","February 1, 2025"
S2941,U1467,voice,KINYARWANDA,11,14,abandoned,0,1,0,system,"March 6, 2025","March 1, 2025"
S2942,U1048,voice,KINYARWANDA,202,9,abandoned,0,1,0,,"January 9, 2025","January 1, 2025"
S2943,U1404,voice,KINYARWANDA,57,9,abandoned,0,1,0,repeated_errors,"January 17, 2025","January 1, 2025"
S2944,U1073,voice,KINYARWANDA,42,3,abandoned,0,1,0,,"April 28, 2025","April 1, 2025"
S2945,U1191,voice,KINYARWANDA,59,13,completed,1,0,0,,"March 6, 2025","March 1, 2025"
S2946,U1260,voice,KINYARWANDA,273,8,completed,1,0,0,,"January 3, 2025","January 1, 2025"
S2947,U1355,voice,KINYARWANDA,20,9,abandoned,0,1,0,,"April 21, 2025","April 1, 2025"
S2948,U1069,voice,KINYARWANDA,134,13,completed,1,0,0,user_request,"January 26, 2025","January 1, 2025"
S2949,U1089,voice,KINYARWANDA,66,8,abandoned,0,1,0,,"February 22, 2025","February 1, 2025"
S2950,U1259,voice,KINYARWANDA,130,8,completed,1,0,0,,"January 31, 2025","January 1, 2025"
S2951,U1125,voice,KINYARWANDA,23,4,transferred,0,0,1,repeated_errors,"January 26, 2025","January 1, 2025"
S2952,U1230,voice,KINYARWANDA,83,8,abandoned,0,1,0,repeated_errors,"January 23, 2025","January 1, 2025"
S2953,U1294,voice,KINYARWANDA,80,6,completed,1,0,0,,"January 30, 2025","January 1, 2025"
S2954,U1497,voice,KINYARWANDA,80,11,completed,1,0,0,user_request,"January 10, 2025","January 1, 2025"
S2955,U1418,voice,KINYARWANDA,27,14,abandoned,0,1,0,repeated_errors,"March 13, 2025","March 1, 2025"
S2956,U1128,voice,KINYARWANDA,51,3,abandoned,0,1,0,,"April 18, 2025","April 1, 2025"
S2957,U1279,voice,KINYARWANDA,100,10,completed,1,0,0,,"March 30, 2025","March 1, 2025"
S2958,U1312,voice,KINYARWANDA,5,7,transferred,0,0,1,,"March 5, 2025","March 1, 2025"
S2959,U1099,voice,KINYARWANDA,22,3,completed,1,0,0,user_request,"January 22, 2025","January 1, 2025"
S2960,U1325,voice,KINYARWANDA,91,6,completed,1,0,0,repeated_errors,"January 15, 2025","January 1, 2025"
S2961,U1296,voice,KINYARWANDA,109,3,transferred,0,0,1,user_request,"April 15, 2025","April 1, 2025"
S2962,U1181,voice,KINYARWANDA,71,8,transferred,0,0,1,,"February 25, 2025","February 1, 2025"
S2963,U1173,voice,KINYARWANDA,98,4,abandoned,0,1,0,,"March 15, 2025","March 1, 2025"
S2964,U1315,voice,KINYARWANDA,55,7,transferred,0,0,1,,"January 20, 2025","January 1, 2025"
S2965,U1363,voice,KINYARWANDA,188,9,completed,1,0,0,,"April 15, 2025","April 1, 2025"
S2966,U1187,voice,KINYARWANDA,257,4,transferred,0,0,1,repeated_errors,"February 16, 2025","February 1, 2025"
S2967,U1056,voice,KINYARWANDA,24,8,completed,1,0,0,user_request,"March 28, 2025","March 1, 2025"
S2968,U1030,voice,KINYARWANDA,47,8,completed,1,0,0,,"February 22, 2025","February 1, 2025"
S2969,U1083,voice,KINYARWANDA,177,7,completed,1,0,0,,"February 22, 2025","February 1, 2025"
S2970,U1151,voice,KINYARWANDA,75,7,completed,1,0,0,,"January 1, 2025","January 1, 2025"
S2971,U1472,voice,KINYARWANDA,151,5,completed,1,0,0,,"January 2, 2025","January 1, 2025"
S2972,U1035,voice,KINYARWANDA,500,12,completed,1,0,0,,"February 27, 2025","February 1, 2025"
S2973,U1212,voice,KINYARWANDA,65,12,completed,1,0,0,,"January 19, 2025","January 1, 2025"
S2974,U1413,voice,KINYARWANDA,77,13,completed,1,0,0,,"March 3, 2025","March 1, 2025"
S2975,U1407,voice,KINYARWANDA,3,14,abandoned,0,1,0,,"March 19, 2025","March 1, 2025"
S2976,U1363,voice,KINYARWANDA,245,4,completed,1,0,0,,"March 13, 2025","March 1, 2025"
S2977,U1105,voice,KINYARWANDA,158,9,completed,1,0,0,,"April 12, 2025","April 1, 2025"
S2978,U1413,voice,KINYARWANDA,169,3,abandoned,0,1,0,repeated_errors,"January 12, 2025","January 1, 2025"
S2979,U1341,voice,KINYARWANDA,112,8,transferred,0,0,1,,"January 26, 2025","January 1, 2025"
S2980,U1219,voice,KINYARWANDA,74,8,abandoned,0,1,0,system,"January 27, 2025","January 1, 2025"
S2981,U1390,voice,KINYARWANDA,195,5,completed,1,0,0,,"January 29, 2025","January 1, 2025"
S2982,U1162,voice,KINYARWANDA,32,4,abandoned,0,1,0,,"January 15, 2025","January 1, 2025"
S2983,U1438,voice,KINYARWANDA,217,14,completed,1,0,0,,"February 15, 2025","February 1, 2025"
S2984,U1219,voice,KINYARWANDA,53,4,completed,1,0,0,,"April 27, 2025","April 1, 2025"
S2985,U1269,voice,KINYARWANDA,75,11,completed,1,0,0,user_request,"January 1, 2025","January 1, 2025"
S2986,U1119,voice,KINYARWANDA,104,13,abandoned,0,1,0,,"March 1, 2025","March 1, 2025"
S2987,U1393,voice,KINYARWANDA,104,7,completed,1,0,0,system,"April 17, 2025","April 1, 2025"
S2988,U1335,voice,KINYARWANDA,143,9,completed,1,0,0,user_request,"April 2, 2025","April 1, 2025"
S2989,U1399,voice,KINYARWANDA,29,14,completed,1,0,0,,"February 26, 2025","February 1, 2025"
S2990,U1181,voice,KINYARWANDA,97,7,transferred,0,0,1,,"January 3, 2025","January 1, 2025"
S2991,U1478,voice,KINYARWANDA,134,9,abandoned,0,1,0,repeated_errors,"April 25, 2025","April 1, 2025"
S2992,U1105,voice,KINYARWANDA,27,6,completed,1,0,0,,"January 18, 2025","January 1, 2025"
S2993,U1216,voice,KINYARWANDA,76,10,abandoned,0,1,0,repeated_errors,"February 21, 2025","February 1, 2025"
S2994,U1204,voice,KINYARWANDA,259,13,completed,1,0,0,,"March 1, 2025","March 1, 2025"
S2995,U1069,voice,KINYARWANDA,68,12,abandoned,0,1,0,,"February 3, 2025","February 1, 2025"
S2996,U1043,voice,KINYARWANDA,188,13,completed,1,0,0,,"April 6, 2025","April 1, 2025"
S2997,U1328,voice,KINYARWANDA,94,12,transferred,0,0,1,,"April 3, 2025","April 1, 2025"
S2998,U1300,voice,KINYARWANDA,307,9,completed,1,0,0,user_request,"March 30, 2025","March 1, 2025"
S2999,U1227,voice,KINYARWANDA,87,12,abandoned,0,1,0,,"March 1, 2025","March 1, 2025"
S3000,U1183,voice,KINYARWANDA,103,7,completed,1,0,0,user_request,"January 26, 2025","January 1, 2025"
S3001,U1106,voice,KINYARWANDA,191,13,completed,1,0,0,,"April 13, 2025","April 1, 2025"
S3002,U1083,voice,KINYARWANDA,44,8,completed,1,0,0,,"March 13, 2025","March 1, 2025"
S3003,U1337,voice,KINYARWANDA,63,7,completed,1,0,0,,"January 19, 2025","January 1, 2025"
S3004,U1249,voice,KINYARWANDA,362,9,completed,1,0,0,,"April 28, 2025","April 1, 2025"
S3005,U1362,voice,KINYARWANDA,56,14,abandoned,0,1,0,,"April 21, 2025","April 1, 2025"
S3006,U1440,voice,KINYARWANDA,108,4,completed,1,0,0,,"April 16, 2025","April 1, 2025"
S3007,U1020,voice,KINYARWANDA,144,7,abandoned,0,1,0,user_request,"January 22, 2025","January 1, 2025"
S3008,U1195,voice,KINYARWANDA,286,12,abandoned,0,1,0,,"April 3, 2025","April 1, 2025"
S3009,U1177,voice,KINYARWANDA,16,5,abandoned,0,1,0,,"February 2, 2025","February 1, 2025"
S3010,U1416,voice,KINYARWANDA,36,11,abandoned,0,1,0,user_request,"February 7, 2025","February 1, 2025"
S3011,U1474,voice,KINYARWANDA,168,8,abandoned,0,1,0,repeated_errors,"April 19, 2025","April 1, 2025"
S3012,U1006,voice,KINYARWANDA,291,12,completed,1,0,0,,"April 20, 2025","April 1, 2025"
S3013,U1069,voice,KINYARWANDA,169,5,abandoned,0,1,0,,"February 4, 2025","February 1, 2025"
S3014,U1126,voice,KINYARWANDA,32,9,completed,1,0,0,user_request,"April 17, 2025","April 1, 2025"
S3015,U1398,voice,KINYARWANDA,63,6,abandoned,0,1,0,repeated_errors,"March 8, 2025","March 1, 2025"
S3016,U1465,voice,KINYARWANDA,166,5,abandoned,0,1,0,,"March 24, 2025","March 1, 2025"
S3017,U1159,voice,KINYARWANDA,39,10,completed,1,0,0,,"January 10, 2025","January 1, 2025"
S3018,U1247,voice,KINYARWANDA,228,6,completed,1,0,0,user_request,"April 1, 2025","April 1, 2025"
S3019,U1202,voice,KINYARWANDA,104,13,completed,1,0,0,,"January 15, 2025","January 1, 2025"
S3020,U1147,voice,KINYARWANDA,25,3,abandoned,0,1,0,system,"January 11, 2025","January 1, 2025"
S3021,U1471,voice,KINYARWANDA,152,8,transferred,0,0,1,,"April 21, 2025","April 1, 2025"
S3022,U1142,voice,KINYARWANDA,81,12,completed,1,0,0,user_request,"March 31, 2025","March 1, 2025"
